App,IP,Service,Connections,Traffic Size,,,App,IP,,,,,,,# of apps connected,# of unique IPS,,
../pcaps/Android9.0/com.magjg.roundhit.apk.pcap,23.21.206.153,benign,7,512,,,../pcaps/Android9.0/com.magjg.roundhit.apk.pcap,23.21.206.153,1,,,,,,,,,
../pcaps/Android9.0/com.snow.drift.apk.pcap,23.21.213.177,benign,27,9582,,,../pcaps/Android9.0/com.snow.drift.apk.pcap,23.21.213.177,1,,,,,,,,,
../pcaps/Android9.0/com.parking.game.apk.pcap,23.21.220.230,benign,30,10164,,,../pcaps/Android9.0/com.parking.game.apk.pcap,23.21.220.230,1,,,,,,,,,
../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,23.21.235.118,benign,35,12300,,,../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,23.21.235.118,1,,,,,,,,,
../pcaps/Android9.0/com.halfbrick.fruitninjafree.apk.pcap,23.21.245.215,benign,80,60931,,,../pcaps/Android9.0/com.halfbrick.fruitninjafree.apk.pcap,23.21.245.215,1,,,,,,,,,
../pcaps/Android9.0/com.parking.game.apk.pcap,23.21.247.198,benign,28,9902,,,../pcaps/Android9.0/com.colorup.game.apk.pcap,23.21.247.198,2,,,,,,,,,
../pcaps/Android9.0/com.colorup.game.apk.pcap,23.21.247.198,benign,31,10108,,,../pcaps/Android9.0/com.parking.game.apk.pcap,23.21.247.198,2,,,,,,,,,
../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,23.21.45.2,benign,31,9939,,,../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,23.21.45.2,1,,,,,,,,,
../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,23.21.50.196,benign,32,10438,,,../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,23.21.50.196,1,,,,,,,,,
../pcaps/Android9.0/com.love.poly.puzzle.game.apk.pcap,23.21.55.135,benign,5,337,,,../pcaps/Android9.0/com.love.poly.puzzle.game.apk.pcap,23.21.55.135,1,,,,,,,,,
../pcaps/Android9.0/com.candywriter.bitlife.apk.pcap,23.21.55.15,benign,28,9704,,,../pcaps/Android9.0/com.candywriter.bitlife.apk.pcap,23.21.55.15,1,,,,,,,,,
../pcaps/Android9.0/com.peoplefun.wordcross.apk.pcap,23.21.82.19,benign,28,9717,,,../pcaps/Android9.0/com.peoplefun.wordcross.apk.pcap,23.21.82.19,1,,,,,,,,,
../pcaps/Android9.0/com.ohbibi.fps.apk.pcap,23.21.86.203,benign,30,9910,,,../pcaps/Android9.0/com.ohbibi.fps.apk.pcap,23.21.86.203,1,,,,,,,,,
../pcaps/Android9.0/com.colorup.game.apk.pcap,23.222.137.25,benign,36,22022,,,../pcaps/Android9.0/com.colorup.game.apk.pcap,23.222.137.25,1,,,,,,,,,
../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,23.23.112.168,benign,49,13401,,,../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,23.23.112.168,1,,,,,,,,,
../pcaps/Android9.0/com.luckyday.app.apk.pcap,23.23.124.18,benign,57,14634,,,../pcaps/Android9.0/com.luckyday.app.apk.pcap,23.23.124.18,1,,,,,,,,,
../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,23.23.143.116,benign,30,9950,,,../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,23.23.143.116,1,,,,,,,,,
../pcaps/Android9.0/com.word.game.fun.puzzle.prison.escape.captain.apk.pcap,23.23.151.189,benign,33,10202,,,../pcaps/Android9.0/com.word.game.fun.puzzle.prison.escape.captain.apk.pcap,23.23.151.189,1,,,,,,,,,
../pcaps/Android9.0/com.halfbrick.fruitninjafree.apk.pcap,23.23.152.103,benign,30,9842,,,../pcaps/Android9.0/com.halfbrick.fruitninjafree.apk.pcap,23.23.152.103,1,,,,,,,,,
../pcaps/Android9.0/com.matchington.mansion.apk.pcap,23.23.164.246,benign,30,9864,,,../pcaps/Android9.0/com.matchington.mansion.apk.pcap,23.23.164.246,1,,,,,,,,,
../pcaps/Android9.0/com.luckyday.app.apk.pcap,23.23.72.114,benign,28,9698,,,../pcaps/Android9.0/com.luckyday.app.apk.pcap,23.23.72.114,1,,,,,,,,,
../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,23.23.98.220,benign,28,9717,,,../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,23.23.98.220,1,,,,,,,,,
../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,23.239.21.127,benign,1336,229446,,,../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,23.239.21.127,1,,,,,,,,,
../pcaps/Android9.0/com.circleball.hoppingball.apk.pcap,23.36.177.4,benign,3,229,,,../pcaps/Android9.0/com.amanotes.beathopper.apk.pcap,23.36.177.4,18,,,,,,,,,
../pcaps/Android9.0/com.halfbrick.fruitninjafree.apk.pcap,23.36.177.4,benign,5,337,,,../pcaps/Android9.0/com.circleball.hoppingball.apk.pcap,23.36.177.4,18,,,,,,,,,
../pcaps/Android9.0/com.sausageflip.game.apk.pcap,23.36.177.4,benign,5,337,,,../pcaps/Android9.0/com.colorup.game.apk.pcap,23.36.177.4,18,,,,,,,,,
../pcaps/Android9.0/com.amanotes.beathopper.apk.pcap,23.36.177.4,benign,5,404,,,../pcaps/Android9.0/com.fullfat.bw.apk.pcap,23.36.177.4,18,,,,,,,,,
../pcaps/Android9.0/com.snow.drift.apk.pcap,23.36.177.4,benign,7,1148,,,../pcaps/Android9.0/com.h8games.helixjump.apk.pcap,23.36.177.4,18,,,,,,,,,
../pcaps/Android9.0/com.playrix.homescapes.apk.pcap,23.36.177.4,benign,20,6949,,,../pcaps/Android9.0/com.halfbrick.fruitninjafree.apk.pcap,23.36.177.4,18,,,,,,,,,
../pcaps/Android9.0/com.fullfat.bw.apk.pcap,23.36.177.4,benign,21,6932,,,../pcaps/Android9.0/com.mindy.grap1.apk.pcap,23.36.177.4,18,,,,,,,,,
../pcaps/Android9.0/com.mindy.grap1.apk.pcap,23.36.177.4,benign,21,6934,,,../pcaps/Android9.0/com.parking.game.apk.pcap,23.36.177.4,18,,,,,,,,,
../pcaps/Android9.0/com.parking.game.apk.pcap,23.36.177.4,benign,21,6937,,,../pcaps/Android9.0/com.playgendary.kickthebuddy.apk.pcap,23.36.177.4,18,,,,,,,,,
../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,23.36.177.4,benign,21,6937,,,../pcaps/Android9.0/com.playgendary.tanks.apk.pcap,23.36.177.4,18,,,,,,,,,
../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,23.36.177.4,benign,21,6942,,,../pcaps/Android9.0/com.playrix.gardenscapes.apk.pcap,23.36.177.4,18,,,,,,,,,
../pcaps/Android9.0/com.h8games.helixjump.apk.pcap,23.36.177.4,benign,21,6947,,,../pcaps/Android9.0/com.playrix.homescapes.apk.pcap,23.36.177.4,18,,,,,,,,,
../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,23.36.177.4,benign,21,6951,,,../pcaps/Android9.0/com.sausageflip.game.apk.pcap,23.36.177.4,18,,,,,,,,,
../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,23.36.177.4,benign,21,6959,,,../pcaps/Android9.0/com.snow.drift.apk.pcap,23.36.177.4,18,,,,,,,,,
../pcaps/Android9.0/com.colorup.game.apk.pcap,23.36.177.4,benign,21,6961,,,../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,23.36.177.4,18,,,,,,,,,
../pcaps/Android9.0/com.playgendary.tanks.apk.pcap,23.36.177.4,benign,21,7013,,,../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,23.36.177.4,18,,,,,,,,,
../pcaps/Android9.0/com.playrix.gardenscapes.apk.pcap,23.36.177.4,benign,22,7123,,,../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,23.36.177.4,18,,,,,,,,,
../pcaps/Android9.0/com.playgendary.kickthebuddy.apk.pcap,23.36.177.4,benign,22,7136,,,../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,23.36.177.4,18,,,,,,,,,
../pcaps/Android9.0/com.roblox.client.apk.pcap,23.36.177.59,benign,199,132633,,,../pcaps/Android9.0/com.roblox.client.apk.pcap,23.36.177.59,1,,,,,,,,,
../pcaps/Android9.0/com.amanotes.beathopper.apk.pcap,23.36.178.183,benign,8,554,,,../pcaps/Android9.0/com.amanotes.beathopper.apk.pcap,23.36.178.183,15,,,,,,,,,
../pcaps/Android9.0/com.snow.drift.apk.pcap,23.36.178.183,benign,8,554,,,../pcaps/Android9.0/com.colorup.game.apk.pcap,23.36.178.183,15,,,,,,,,,
../pcaps/Android9.0/com.parking.game.apk.pcap,23.36.178.183,benign,11,2176,,,../pcaps/Android9.0/com.fullfat.bw.apk.pcap,23.36.178.183,15,,,,,,,,,
../pcaps/Android9.0/com.colorup.game.apk.pcap,23.36.178.183,benign,19,5371,,,../pcaps/Android9.0/com.h8games.helixjump.apk.pcap,23.36.178.183,15,,,,,,,,,
../pcaps/Android9.0/com.fullfat.bw.apk.pcap,23.36.178.183,benign,20,5426,,,../pcaps/Android9.0/com.mindy.grap1.apk.pcap,23.36.178.183,15,,,,,,,,,
../pcaps/Android9.0/com.playrix.homescapes.apk.pcap,23.36.178.183,benign,20,5426,,,../pcaps/Android9.0/com.parking.game.apk.pcap,23.36.178.183,15,,,,,,,,,
../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,23.36.178.183,benign,20,5426,,,../pcaps/Android9.0/com.playgendary.kickthebuddy.apk.pcap,23.36.178.183,15,,,,,,,,,
../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,23.36.178.183,benign,22,5545,,,../pcaps/Android9.0/com.playgendary.tanks.apk.pcap,23.36.178.183,15,,,,,,,,,
../pcaps/Android9.0/com.playgendary.kickthebuddy.apk.pcap,23.36.178.183,benign,22,5546,,,../pcaps/Android9.0/com.playrix.gardenscapes.apk.pcap,23.36.178.183,15,,,,,,,,,
../pcaps/Android9.0/com.playrix.gardenscapes.apk.pcap,23.36.178.183,benign,22,5546,,,../pcaps/Android9.0/com.playrix.homescapes.apk.pcap,23.36.178.183,15,,,,,,,,,
../pcaps/Android9.0/com.playgendary.tanks.apk.pcap,23.36.178.183,benign,22,5547,,,../pcaps/Android9.0/com.snow.drift.apk.pcap,23.36.178.183,15,,,,,,,,,
../pcaps/Android9.0/com.h8games.helixjump.apk.pcap,23.36.178.183,benign,41,8258,,,../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,23.36.178.183,15,,,,,,,,,
../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,23.36.178.183,benign,42,10971,,,../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,23.36.178.183,15,,,,,,,,,
../pcaps/Android9.0/com.mindy.grap1.apk.pcap,23.36.178.183,benign,44,11091,,,../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,23.36.178.183,15,,,,,,,,,
../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,23.36.178.183,benign,270,194461,,,../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,23.36.178.183,15,,,,,,,,,
../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,23.36.178.55,benign,84,42817,,,../pcaps/Android9.0/com.candywriter.bitlife.apk.pcap,23.36.178.55,12,,,,,,,,,
../pcaps/Android9.0/com.playgendary.tanks.apk.pcap,23.36.178.55,benign,98,52348,,,../pcaps/Android9.0/com.fullfat.bw.apk.pcap,23.36.178.55,12,,,,,,,,,
../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,23.36.178.55,benign,129,65273,,,../pcaps/Android9.0/com.h8games.helixjump.apk.pcap,23.36.178.55,12,,,,,,,,,
../pcaps/Android9.0/com.playgendary.kickthebuddy.apk.pcap,23.36.178.55,benign,180,116387,,,../pcaps/Android9.0/com.mindy.grap1.apk.pcap,23.36.178.55,12,,,,,,,,,
../pcaps/Android9.0/com.h8games.helixjump.apk.pcap,23.36.178.55,benign,190,115388,,,../pcaps/Android9.0/com.parking.game.apk.pcap,23.36.178.55,12,,,,,,,,,
../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,23.36.178.55,benign,1981,2245772,,,../pcaps/Android9.0/com.playgendary.kickthebuddy.apk.pcap,23.36.178.55,12,,,,,,,,,
../pcaps/Android9.0/com.fullfat.bw.apk.pcap,23.36.178.55,benign,2547,2769920,,,../pcaps/Android9.0/com.playgendary.tanks.apk.pcap,23.36.178.55,12,,,,,,,,,
../pcaps/Android9.0/com.parking.game.apk.pcap,23.36.178.55,benign,2597,2776360,,,../pcaps/Android9.0/com.playgendary.tom.apk.pcap,23.36.178.55,12,,,,,,,,,
../pcaps/Android9.0/com.candywriter.bitlife.apk.pcap,23.36.178.55,benign,2735,2808144,,,../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,23.36.178.55,12,,,,,,,,,
../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,23.36.178.55,benign,2841,3116911,,,../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,23.36.178.55,12,,,,,,,,,
../pcaps/Android9.0/com.playgendary.tom.apk.pcap,23.36.178.55,benign,3427,3641904,,,../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,23.36.178.55,12,,,,,,,,,
../pcaps/Android9.0/com.mindy.grap1.apk.pcap,23.36.178.55,benign,5541,6095997,,,../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,23.36.178.55,12,,,,,,,,,
../pcaps/Android9.0/com.playrix.township.apk.pcap,23.49.133.58,benign,68,12655,,,../pcaps/Android9.0/com.playrix.gardenscapes.apk.pcap,23.49.133.58,3,,,,,,,,,
../pcaps/Android9.0/com.playrix.homescapes.apk.pcap,23.49.133.58,benign,19267,21271263,,,../pcaps/Android9.0/com.playrix.homescapes.apk.pcap,23.49.133.58,3,,,,,,,,,
../pcaps/Android9.0/com.playrix.gardenscapes.apk.pcap,23.49.133.58,benign,85359,106743437,,,../pcaps/Android9.0/com.playrix.township.apk.pcap,23.49.133.58,3,,,,,,,,,
../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,23.59.156.161,benign,44,22895,,,../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,23.59.156.161,1,,,,,,,,,
../pcaps/Android9.0/com.sausageflip.game.apk.pcap,23.59.156.199,benign,12,868,,,../pcaps/Android9.0/com.amanotes.beathopper.apk.pcap,23.59.156.199,8,,,,,,,,,
../pcaps/Android9.0/com.halfbrick.fruitninjafree.apk.pcap,23.59.156.199,benign,240,214443,,,../pcaps/Android9.0/com.halfbrick.fruitninjafree.apk.pcap,23.59.156.199,8,,,,,,,,,
../pcaps/Android9.0/com.snow.drift.apk.pcap,23.59.156.199,benign,265,242739,,,../pcaps/Android9.0/com.ohbibi.fps.apk.pcap,23.59.156.199,8,,,,,,,,,
../pcaps/Android9.0/com.parking.game.apk.pcap,23.59.156.199,benign,266,242793,,,../pcaps/Android9.0/com.parking.game.apk.pcap,23.59.156.199,8,,,,,,,,,
../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,23.59.156.199,benign,331,310953,,,../pcaps/Android9.0/com.playrix.homescapes.apk.pcap,23.59.156.199,8,,,,,,,,,
../pcaps/Android9.0/com.playrix.homescapes.apk.pcap,23.59.156.199,benign,335,311193,,,../pcaps/Android9.0/com.sausageflip.game.apk.pcap,23.59.156.199,8,,,,,,,,,
../pcaps/Android9.0/com.ohbibi.fps.apk.pcap,23.59.156.199,benign,336,311269,,,../pcaps/Android9.0/com.snow.drift.apk.pcap,23.59.156.199,8,,,,,,,,,
../pcaps/Android9.0/com.amanotes.beathopper.apk.pcap,23.59.156.199,benign,351,312302,,,../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,23.59.156.199,8,,,,,,,,,
../pcaps/Android9.0/com.mindy.grap1.apk.pcap,23.59.157.4,benign,366,343147,,,../pcaps/Android9.0/com.amanotes.beathopper.apk.pcap,23.59.157.4,9,,,,,,,,,
../pcaps/Android9.0/com.playrix.gardenscapes.apk.pcap,23.59.157.4,benign,566,552489,,,../pcaps/Android9.0/com.mindy.grap1.apk.pcap,23.59.157.4,9,,,,,,,,,
../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,23.59.157.4,benign,567,552543,,,../pcaps/Android9.0/com.parking.game.apk.pcap,23.59.157.4,9,,,,,,,,,
../pcaps/Android9.0/com.playrix.homescapes.apk.pcap,23.59.157.4,benign,570,552753,,,../pcaps/Android9.0/com.playrix.gardenscapes.apk.pcap,23.59.157.4,9,,,,,,,,,
../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,23.59.157.4,benign,746,704222,,,../pcaps/Android9.0/com.playrix.homescapes.apk.pcap,23.59.157.4,9,,,,,,,,,
../pcaps/Android9.0/com.amanotes.beathopper.apk.pcap,23.59.157.4,benign,804,758973,,,../pcaps/Android9.0/com.sausageflip.game.apk.pcap,23.59.157.4,9,,,,,,,,,
../pcaps/Android9.0/com.sausageflip.game.apk.pcap,23.59.157.4,benign,1153,1095213,,,../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,23.59.157.4,9,,,,,,,,,
../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,23.59.157.4,benign,1333,1271657,,,../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,23.59.157.4,9,,,,,,,,,
../pcaps/Android9.0/com.parking.game.apk.pcap,23.59.157.4,benign,1544,1456429,,,../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,23.59.157.4,9,,,,,,,,,
../pcaps/Android9.0/com.luckyday.app.apk.pcap,23.59.157.47,benign,5,380,,,../pcaps/Android9.0/com.luckyday.app.apk.pcap,23.59.157.47,1,,,,,,,,,
../pcaps/Android9.0/com.luckyday.app.apk.pcap,23.59.158.55,benign,8,554,,,../pcaps/Android9.0/com.amanotes.beathopper.apk.pcap,23.59.158.55,17,,,,,,,,,
../pcaps/Android9.0/com.colorup.game.apk.pcap,23.59.158.55,benign,78,23659,,,../pcaps/Android9.0/com.candywriter.bitlife.apk.pcap,23.59.158.55,17,,,,,,,,,
../pcaps/Android9.0/com.amanotes.beathopper.apk.pcap,23.59.158.55,benign,118,35182,,,../pcaps/Android9.0/com.colorup.game.apk.pcap,23.59.158.55,17,,,,,,,,,
../pcaps/Android9.0/com.snow.drift.apk.pcap,23.59.158.55,benign,711,172223,,,../pcaps/Android9.0/com.fullfat.bw.apk.pcap,23.59.158.55,17,,,,,,,,,
../pcaps/Android9.0/com.sausageflip.game.apk.pcap,23.59.158.55,benign,869,328322,,,../pcaps/Android9.0/com.h8games.helixjump.apk.pcap,23.59.158.55,17,,,,,,,,,
../pcaps/Android9.0/com.playgendary.tanks.apk.pcap,23.59.158.55,benign,1857,2048803,,,../pcaps/Android9.0/com.luckyday.app.apk.pcap,23.59.158.55,17,,,,,,,,,
../pcaps/Android9.0/com.parking.game.apk.pcap,23.59.158.55,benign,1894,1662714,,,../pcaps/Android9.0/com.mindy.grap1.apk.pcap,23.59.158.55,17,,,,,,,,,
../pcaps/Android9.0/com.h8games.helixjump.apk.pcap,23.59.158.55,benign,2624,1126541,,,../pcaps/Android9.0/com.parking.game.apk.pcap,23.59.158.55,17,,,,,,,,,
../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,23.59.158.55,benign,2777,1940296,,,../pcaps/Android9.0/com.playgendary.kickthebuddy.apk.pcap,23.59.158.55,17,,,,,,,,,
../pcaps/Android9.0/com.playgendary.tom.apk.pcap,23.59.158.55,benign,3026,3715594,,,../pcaps/Android9.0/com.playgendary.tanks.apk.pcap,23.59.158.55,17,,,,,,,,,
../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,23.59.158.55,benign,3347,1527459,,,../pcaps/Android9.0/com.playgendary.tom.apk.pcap,23.59.158.55,17,,,,,,,,,
../pcaps/Android9.0/com.playgendary.kickthebuddy.apk.pcap,23.59.158.55,benign,4121,4734892,,,../pcaps/Android9.0/com.sausageflip.game.apk.pcap,23.59.158.55,17,,,,,,,,,
../pcaps/Android9.0/com.candywriter.bitlife.apk.pcap,23.59.158.55,benign,4132,4324471,,,../pcaps/Android9.0/com.snow.drift.apk.pcap,23.59.158.55,17,,,,,,,,,
../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,23.59.158.55,benign,5279,4326175,,,../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,23.59.158.55,17,,,,,,,,,
../pcaps/Android9.0/com.mindy.grap1.apk.pcap,23.59.158.55,benign,7614,6837511,,,../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,23.59.158.55,17,,,,,,,,,
../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,23.59.158.55,benign,8325,9674578,,,../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,23.59.158.55,17,,,,,,,,,
../pcaps/Android9.0/com.fullfat.bw.apk.pcap,23.59.158.55,benign,9049,7444280,,,../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,23.59.158.55,17,,,,,,,,,
../pcaps/Android9.0/com.roblox.client.apk.pcap,23.6.166.225,benign,38,25716,,,../pcaps/Android9.0/com.roblox.client.apk.pcap,23.6.166.225,1,,,,,,,,,
../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,23.6.248.177,benign,20,7153,,,../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,23.6.248.177,2,,,,,,,,,
../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,23.6.248.177,benign,50,12896,,,../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,23.6.248.177,2,,,,,,,,,
../pcaps/Android9.0/com.amanotes.beathopper.apk.pcap,239.255.255.250,benign,3,501,,,../pcaps/Android9.0/com.amanotes.beathopper.apk.pcap,239.255.255.250,5,,,,,,,,,
../pcaps/Android9.0/com.fullfat.bw.apk.pcap,239.255.255.250,benign,3,501,,,../pcaps/Android9.0/com.circleball.hoppingball.apk.pcap,239.255.255.250,5,,,,,,,,,
../pcaps/Android9.0/com.kiloo.subwaysurf.apk.pcap,239.255.255.250,benign,3,501,,,../pcaps/Android9.0/com.fullfat.bw.apk.pcap,239.255.255.250,5,,,,,,,,,
../pcaps/Android9.0/com.circleball.hoppingball.apk.pcap,239.255.255.250,benign,21,14658,,,../pcaps/Android9.0/com.kiloo.subwaysurf.apk.pcap,239.255.255.250,5,,,,,,,,,
../pcaps/Android9.0/com.playgendary.tanks.apk.pcap,239.255.255.250,benign,21,14658,,,../pcaps/Android9.0/com.playgendary.tanks.apk.pcap,239.255.255.250,5,,,,,,,,,
../pcaps/Android9.0/com.halfbrick.fruitninjafree.apk.pcap,24.244.3.26,benign,45,7908,,,../pcaps/Android9.0/com.colorup.game.apk.pcap,24.244.3.26,2,,,,,,,,,
../pcaps/Android9.0/com.colorup.game.apk.pcap,24.244.3.26,benign,1129,870167,,,../pcaps/Android9.0/com.halfbrick.fruitninjafree.apk.pcap,24.244.3.26,2,,,,,,,,,
../pcaps/Android9.0/com.circleball.hoppingball.apk.pcap,24.244.3.27,benign,13,1006,,,../pcaps/Android9.0/com.amanotes.beathopper.apk.pcap,24.244.3.27,16,,,,,,,,,
../pcaps/Android9.0/com.playgendary.tanks.apk.pcap,24.244.3.27,benign,654,490881,,,../pcaps/Android9.0/com.circleball.hoppingball.apk.pcap,24.244.3.27,16,,,,,,,,,
../pcaps/Android9.0/com.playgendary.kickthebuddy.apk.pcap,24.244.3.27,benign,663,488064,,,../pcaps/Android9.0/com.fullfat.bw.apk.pcap,24.244.3.27,16,,,,,,,,,
../pcaps/Android9.0/com.playrix.homescapes.apk.pcap,24.244.3.27,benign,667,535924,,,../pcaps/Android9.0/com.h8games.helixjump.apk.pcap,24.244.3.27,16,,,,,,,,,
../pcaps/Android9.0/com.h8games.helixjump.apk.pcap,24.244.3.27,benign,677,490693,,,../pcaps/Android9.0/com.mindy.grap1.apk.pcap,24.244.3.27,16,,,,,,,,,
../pcaps/Android9.0/com.playrix.gardenscapes.apk.pcap,24.244.3.27,benign,740,539999,,,../pcaps/Android9.0/com.parking.game.apk.pcap,24.244.3.27,16,,,,,,,,,
../pcaps/Android9.0/com.mindy.grap1.apk.pcap,24.244.3.27,benign,761,551976,,,../pcaps/Android9.0/com.playgendary.kickthebuddy.apk.pcap,24.244.3.27,16,,,,,,,,,
../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,24.244.3.27,benign,784,553974,,,../pcaps/Android9.0/com.playgendary.tanks.apk.pcap,24.244.3.27,16,,,,,,,,,
../pcaps/Android9.0/com.amanotes.beathopper.apk.pcap,24.244.3.27,benign,961,723287,,,../pcaps/Android9.0/com.playrix.gardenscapes.apk.pcap,24.244.3.27,16,,,,,,,,,
../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,24.244.3.27,benign,1002,809071,,,../pcaps/Android9.0/com.playrix.homescapes.apk.pcap,24.244.3.27,16,,,,,,,,,
../pcaps/Android9.0/com.fullfat.bw.apk.pcap,24.244.3.27,benign,1098,869736,,,../pcaps/Android9.0/com.sausageflip.game.apk.pcap,24.244.3.27,16,,,,,,,,,
../pcaps/Android9.0/com.parking.game.apk.pcap,24.244.3.27,benign,1448,1216768,,,../pcaps/Android9.0/com.snow.drift.apk.pcap,24.244.3.27,16,,,,,,,,,
../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,24.244.3.27,benign,1618,1392089,,,../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,24.244.3.27,16,,,,,,,,,
../pcaps/Android9.0/com.sausageflip.game.apk.pcap,24.244.3.27,benign,1678,1502202,,,../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,24.244.3.27,16,,,,,,,,,
../pcaps/Android9.0/com.snow.drift.apk.pcap,24.244.3.27,benign,1988,1953141,,,../pcaps/Android9.0/io.voodoo.holeio.apk.pcap,24.244.3.27,16,,,,,,,,,
../pcaps/Android9.0/io.voodoo.crowdcity.apk.pcap,24.244.3.27,benign,2062,1819619,,,../pcaps/Android9.0/io.voodoo.paper2.apk.pcap,24.244.3.27,16,,,,,,,,,
../pcaps/Android9.0/com.amanotes.beathopper.apk.pcap,24.244.4.12,benign,660,766538,,,../pcaps/Android9.0/com.amanotes.beathopper.apk.pcap,24.244.4.12,1,,,,,,,,,
../pcaps/Android9.0/com.amanotes.beathopper.apk.pcap,24.244.4.13,benign,1731,2291439,,,../pcaps/Android9.0/com.amanotes.beathopper.apk.pcap,24.244.4.13,2,,,,,,,,,
../pcaps/Android9.0/com.halfbrick.fruitninjafree.apk.pcap,24.244.4.13,benign,2127,2319682,,,../pcaps/Android9.0/com.halfbrick.fruitninjafree.apk.pcap,24.244.4.13,2,,,,,,,,,
../pcaps/Android9.0/com.amanotes.beathopper.apk.pcap,24.244.4.14,benign,641,663911,,,../pcaps/Android9.0/com.amanotes.beathopper.apk.pcap,24.244.4.14,2,,,,,,,,,
../pcaps/Android9.0/com.mindy.grap1.apk.pcap,24.244.4.14,benign,8702,11362887,,,../pcaps/Android9.0/com.mindy.grap1.apk.pcap,24.244.4.14,2,,,,,,,,,
../pcaps/Android9.0/com.fullfat.bw.apk.pcap,24.244.4.15,benign,1874,2475008,,,../pcaps/Android9.0/com.fullfat.bw.apk.pcap,24.244.4.15,3,,,,,,,,,
../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,24.244.4.15,benign,4999,6357943,,,../pcaps/Android9.0/com.playrix.gardenscapes.apk.pcap,24.244.4.15,3,,,,,,,,,
../pcaps/Android9.0/com.playrix.gardenscapes.apk.pcap,24.244.4.15,benign,9055,11791075,,,../pcaps/Android9.0/com.youmusic.magictiles.apk.pcap,24.244.4.15,3,,,,,,,,,
